date,title,link,location
27.06.2025 15:07 Uhr,Mehrere Jugendliche schlagen und treten einen Einzelnen,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1574922.php,Ereignisort:Marzahn-Hellersdorf
27.06.2025 14:34 Uhr,"Queerfeindlich beleidigt, angespuckt und bedroht - Festnahme",https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1574897.php,Ereignisort:Spandau
27.06.2025 12:22 Uhr,Autofahrer fuhr Frau an – Frau verstarb am Unfallort,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1574757.php,Ereignisort:Treptow-Köpenick
27.06.2025 12:09 Uhr,Verletzte Frau nach Wohnungsbrand,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1574750.php,Ereignisort:Friedrichshain-Kreuzberg
27.06.2025 11:50 Uhr,Mutmaßlicher Brandstifter festgenommen,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1574743.php,Ereignisort:Lichtenberg
27.06.2025 11:41 Uhr,Mann überfallen und verletzt,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1574741.php,Ereignisort:Neukölln
26.06.2025 15:44 Uhr,Junge Frau fremdenfeindlich beleidigt und getreten,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1574483.php,Ereignisort:Marzahn-Hellersdorf
26.06.2025 14:29 Uhr,Zebrastreifen auf Fahrbahn gemalt,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1574423.php,Ereignisort:Mitte
26.06.2025 10:30 Uhr,Radfahrer stößt mit Joggerin zusammen,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1574237.php,Ereignisort:Steglitz-Zehlendorf
25.06.2025 14:24 Uhr,Sexuelle Belästigung in der U-Bahn - Polizei Berlin bittet um Mithilfe,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1573884.php,Ereignisort:bezirksübergreifend
25.06.2025 12:09 Uhr,Falscher Polizist festgenommen,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1573770.php,Ereignisort:Mitte
25.06.2025 11:55 Uhr,Frau mit Stichverletzung im Krankenhaus,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1573763.php,Ereignisort:Tempelhof-Schöneberg
25.06.2025 11:47 Uhr,Fahrradfahrer bringt Fahrradfahrerin zu Fall und flüchtet,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1573753.php,Ereignisort:Charlottenburg-Wilmersdorf
25.06.2025 10:12 Uhr,Zwölfter bundesweiter Aktionstag zur Bekämpfung von Hasspostings,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1573616.php,Ereignisort:bundesweit
25.06.2025 09:36 Uhr,Verkehrsunfall während einer Einsatzfahrt,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1573585.php,Ereignisort:Friedrichshain-Kreuzberg
24.06.2025 12:47 Uhr,Witterungsbedingte Unfälle,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1573249.php,Ereignisort:bezirksübergreifend
24.06.2025 11:42 Uhr,Kunstdieb auf frischer Tat festgenommen,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1573187.php,Ereignisort:Charlottenburg-Wilmersdorf
24.06.2025 11:21 Uhr,Mit Schreckschusswaffe ins Gesicht geschossen,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1573156.php,Ereignisort:Treptow-Köpenick
24.06.2025 11:10 Uhr,Gegen Baum gefahren,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1573149.php,Ereignisort:Treptow-Köpenick
24.06.2025 11:07 Uhr,Transporterfahrer fährt Kind über den Fuß,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1573144.php,Ereignisort:Mitte
24.06.2025 11:02 Uhr,Auf frischer Tat festgenommen,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1573126.php,Ereignisort:Spandau
23.06.2025 21:57 Uhr,Tötungsdelikt im Körnerpark – Tatverdächtiger festgenommen,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1572515.php,Ereignisort:bezirksübergreifend
23.06.2025 15:06 Uhr,Filiale eines Geldtransferdienstes überfallen,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1572829.php,Ereignisort:Tempelhof-Schöneberg
23.06.2025 15:02 Uhr,Autofahrer fährt Ampelmast nach verbotenem Kraftfahrzeugrennen an und versucht zu flüchten,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1572827.php,Ereignisort:Tempelhof-Schöneberg
23.06.2025 14:38 Uhr,Homophobe Beleidigung,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1572810.php,Ereignisort:Tempelhof-Schöneberg
23.06.2025 09:48 Uhr,Motorradfahrer flüchtet vor der Polizei,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1572609.php,Ereignisort:Treptow-Köpenick
22.06.2025 21:13 Uhr,Stadtweite Versammlungslage am 21. Juni – Polizei Berlin zieht Bilanz,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1572509.php,Ereignisort:berlinweit
22.06.2025 17:34 Uhr,Tötungsdelikt in Zehlendorf – Vorläufige Unterbringung in psychiatrischem Krankenhaus angeordnet,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1572456.php,Ereignisort:Steglitz-Zehlendorf
22.06.2025 17:29 Uhr,Frau schlägt Objektschützer ins Gesicht,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1572495.php,Ereignisort:Mitte
22.06.2025 15:57 Uhr,Kontrolle entzogen und auf Polizisten zugefahren,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1572490.php,Ereignisort:Charlottenburg-Wilmersdorf
22.06.2025 12:52 Uhr,Kinderwagen in Brand gesetzt,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1572480.php,Ereignisort:Tempelhof-Schöneberg
22.06.2025 11:45 Uhr,Unbekannter schießt auf Spätkauf,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1572473.php,Ereignisort:Pankow
21.06.2025 19:03 Uhr,Steine auf die Fahrbahn geworfen,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1572461.php,Ereignisort:Lichtenberg
21.06.2025 11:39 Uhr,Verkehrsunfall mit mehreren Beteiligten,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1572440.php,Ereignisort:Charlottenburg-Wilmersdorf
20.06.2025 16:08 Uhr,Mutmaßliche Autoeinbrecher festgenommen,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1572375.php,Ereignisort:Marzahn-Hellersdorf
20.06.2025 12:39 Uhr,Junge von Unbekannten angegriffen,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1572159.php,Ereignisort:Marzahn-Hellersdorf
20.06.2025 12:17 Uhr,Verkehrsunfall mit Polizeibeteiligung,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1572143.php,Ereignisort:Neukölln
20.06.2025 11:33 Uhr,Mann mit Stichverletzungen im Krankenhaus,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1572107.php,Ereignisort:Pankow
20.06.2025 10:30 Uhr,Mutmaßliche Einbrecher festgenommen,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1572058.php,Ereignisort:Spandau
19.06.2025 17:03 Uhr,Scharfe Pistole und andere Waffen sichergestellt,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1571832.php,Ereignisort:Tempelhof-Schöneberg
19.06.2025 16:16 Uhr,Fahrradfahrer verhindert Kollision mit Transporter,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1571819.php,Ereignisort:Treptow-Köpenick
19.06.2025 15:02 Uhr,Pyrotechnik gezündet und Polizeikräfte angegriffen,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1571753.php,Ereignisort:Lichtenberg
19.06.2025 14:59 Uhr,Randaliert und beleidigt - Festnahme,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1571751.php,Ereignisort:Mitte
19.06.2025 11:44 Uhr,Mann verletzt,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1571619.php,Ereignisort:Spandau
19.06.2025 11:03 Uhr,E-Scooter-Fahrer fährt Radfahrer an und flüchtet,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1571576.php,Ereignisort:Tempelhof-Schöneberg
19.06.2025 11:00 Uhr,Schussabgabe auf Wohnungstür,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1571573.php,Ereignisort:Charlottenburg-Wilmersdorf
19.06.2025 08:15 Uhr,Radfahrerin nach Verkehrsunfall verstorben,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1569995.php,Ereignisort:Steglitz-Zehlendorf
18.06.2025 16:19 Uhr,Bilder einer Kamera entlarven Einbrecher - Festnahme in Steglitz,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1571370.php,Ereignisort:Steglitz-Zehlendorf
18.06.2025 14:59 Uhr,Streit zwischen Kindern eskaliert,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1571312.php,Ereignisort:Reinickendorf
18.06.2025 12:41 Uhr,Gefahrenbremsung nach Rangelei am U-Bahnhof,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1571211.php,Ereignisort:Reinickendorf
18.06.2025 12:30 Uhr,Schussabgaben nach Streit,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1571202.php,Ereignisort:Mitte
18.06.2025 12:24 Uhr,Autofahrer fährt Motorradfahrer an,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1571200.php,Ereignisort:Friedrichshain-Kreuzberg
18.06.2025 10:22 Uhr,Beim Fahrstreifenwechsel – Lkw-Fahrer fährt Radfahrer an,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1571041.php,Ereignisort:Tempelhof-Schöneberg
